,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
0,1e-05,0.1,neutron,70,total,flux,0.0,0.0
1,0.1,0.414,neutron,70,total,flux,0.0,0.0
2,0.414,0.532,neutron,70,total,flux,0.0,0.0
3,0.532,0.683,neutron,70,total,flux,0.0,0.0
4,0.683,0.876,neutron,70,total,flux,0.0,0.0
5,0.876,1.12,neutron,70,total,flux,0.0,0.0
6,1.12,1.44,neutron,70,total,flux,0.0,0.0
7,1.44,1.86,neutron,70,total,flux,0.0,0.0
8,1.86,2.38,neutron,70,total,flux,0.0,0.0
9,2.38,3.06,neutron,70,total,flux,0.0,0.0
10,3.06,3.93,neutron,70,total,flux,0.0,0.0
11,3.93,5.04,neutron,70,total,flux,0.0,0.0
12,5.04,6.48,neutron,70,total,flux,0.0,0.0
13,6.48,8.32,neutron,70,total,flux,9.621074114438986e-09,9.621074114438986e-09
14,8.32,10.7,neutron,70,total,flux,0.0,0.0
15,10.7,13.7,neutron,70,total,flux,0.0,0.0
16,13.7,17.6,neutron,70,total,flux,1.5872553162930662e-09,1.587255316293066e-09
17,17.6,22.6,neutron,70,total,flux,0.0,0.0
18,22.6,29.0,neutron,70,total,flux,0.0,0.0
19,29.0,37.3,neutron,70,total,flux,4.214301419956366e-09,4.214301419956366e-09
20,37.3,47.9,neutron,70,total,flux,0.0,0.0
21,47.9,61.4,neutron,70,total,flux,0.0,0.0
22,61.4,78.9,neutron,70,total,flux,5.580391448187534e-09,5.580391448187534e-09
23,78.9,101.0,neutron,70,total,flux,1.1299241234934805e-08,1.1162223430861362e-08
24,101.0,130.0,neutron,70,total,flux,2.123250989550689e-08,1.4170282867232206e-08
25,130.0,167.0,neutron,70,total,flux,1.0222801146633635e-08,1.0222801146633635e-08
26,167.0,214.0,neutron,70,total,flux,1.745432066533628e-08,1.1877765730716836e-08
27,214.0,275.0,neutron,70,total,flux,9.666463636174776e-09,7.569301989838315e-09
28,275.0,354.0,neutron,70,total,flux,1.272992094438474e-08,1.2729920944384742e-08
29,354.0,454.0,neutron,70,total,flux,3.6642388964208503e-08,1.5136037763509327e-08
30,454.0,583.0,neutron,70,total,flux,1.9932482637465326e-09,1.9932482637465326e-09
31,583.0,749.0,neutron,70,total,flux,3.492261254015692e-08,1.3749608284097628e-08
32,749.0,961.0,neutron,70,total,flux,4.499601883156397e-08,2.3052127093009423e-08
33,961.0,1230.0,neutron,70,total,flux,3.391334418656225e-09,2.427234992990536e-09
34,1230.0,1580.0,neutron,70,total,flux,2.8799298843589577e-08,8.31850243412463e-09
35,1580.0,2030.0,neutron,70,total,flux,1.3621476308696717e-07,4.612228568893639e-08
36,2030.0,2250.0,neutron,70,total,flux,3.1338043220538266e-08,2.2073231401298154e-08
37,2250.0,2490.0,neutron,70,total,flux,4.7676394092711206e-08,1.824842503302132e-08
38,2490.0,2610.0,neutron,70,total,flux,0.0,0.0
39,2610.0,2750.0,neutron,70,total,flux,1.6926528865872593e-08,1.1581032225697565e-08
40,2750.0,3040.0,neutron,70,total,flux,6.547071640986726e-08,3.328761550174673e-08
41,3040.0,3350.0,neutron,70,total,flux,1.5940499176464742e-08,1.2411731098465058e-08
42,3350.0,3710.0,neutron,70,total,flux,4.996244621426127e-08,2.025793081294026e-08
43,3710.0,4310.0,neutron,70,total,flux,5.989100425061768e-08,1.7061152731207252e-08
44,4310.0,5530.0,neutron,70,total,flux,2.6029395268966217e-07,4.3724015259111226e-08
45,5530.0,7100.0,neutron,70,total,flux,1.1471724720697454e-07,2.6935973970725954e-08
46,7100.0,9120.0,neutron,70,total,flux,1.720302852499687e-08,8.848245291762608e-09
47,9120.0,10600.0,neutron,70,total,flux,5.511826040400301e-08,1.9475681468412045e-08
48,10600.0,11700.0,neutron,70,total,flux,5.3675227000990624e-08,1.8292661240887536e-08
49,11700.0,15000.0,neutron,70,total,flux,1.8961153518709658e-07,3.150268025872639e-08
50,15000.0,19300.0,neutron,70,total,flux,1.4011527118428328e-07,5.1904774859679667e-08
51,19300.0,21900.0,neutron,70,total,flux,1.639422119814703e-07,2.9377887815956242e-08
52,21900.0,23600.0,neutron,70,total,flux,2.718056584538954e-07,4.3179924880712495e-08
53,23600.0,24200.0,neutron,70,total,flux,2.2219214692718493e-07,3.033651099839221e-08
54,24200.0,24800.0,neutron,70,total,flux,4.620266548370469e-07,5.335441768645282e-08
55,24800.0,26100.0,neutron,70,total,flux,7.953173952731183e-07,1.3924926536232307e-07
56,26100.0,27000.0,neutron,70,total,flux,4.285628519888346e-08,1.4223783462470325e-08
57,27000.0,28500.0,neutron,70,total,flux,8.370309685064683e-09,8.370309685064683e-09
58,28500.0,31800.0,neutron,70,total,flux,3.8587224999671466e-08,2.1851757806325845e-08
59,31800.0,34300.0,neutron,70,total,flux,9.873341963505694e-08,3.453562414739687e-08
60,34300.0,40900.0,neutron,70,total,flux,4.131488570156069e-07,6.728819148080804e-08
61,40900.0,46300.0,neutron,70,total,flux,3.2164384964203377e-07,4.0235293642934125e-08
62,46300.0,52500.0,neutron,70,total,flux,5.306662063298727e-07,6.511153227758555e-08
63,52500.0,56600.0,neutron,70,total,flux,3.0947271759710665e-07,2.6539177755120827e-08
64,56600.0,67400.0,neutron,70,total,flux,1.0766160908073888e-06,1.0215880183076907e-07
65,67400.0,72000.0,neutron,70,total,flux,1.1459747329537156e-06,8.312309757968894e-08
66,72000.0,79500.0,neutron,70,total,flux,5.984239417955055e-07,9.131148282982174e-08
67,79500.0,82500.0,neutron,70,total,flux,1.3407066697767297e-06,1.130386053484854e-07
68,82500.0,86500.0,neutron,70,total,flux,1.1319002664693662e-07,3.274500320918429e-08
69,86500.0,98000.0,neutron,70,total,flux,6.132640095359514e-07,4.886539006143078e-08
70,98000.0,111000.0,neutron,70,total,flux,1.355419651012788e-06,1.1633120624201635e-07
71,111000.0,117000.0,neutron,70,total,flux,1.1474667562162604e-06,1.0930940217868734e-07
72,117000.0,123000.0,neutron,70,total,flux,1.077780521957658e-06,5.912341364348934e-08
73,123000.0,129000.0,neutron,70,total,flux,1.8993410349539903e-06,8.191297984894646e-08
74,129000.0,136000.0,neutron,70,total,flux,1.6687438157598299e-06,1.3774332312755268e-07
75,136000.0,143000.0,neutron,70,total,flux,2.1476748396175926e-06,1.438775880109039e-07
76,143000.0,150000.0,neutron,70,total,flux,2.9813781342426404e-07,5.445402498604756e-08
77,150000.0,158000.0,neutron,70,total,flux,9.597149542794477e-07,5.4687996184915966e-08
78,158000.0,166000.0,neutron,70,total,flux,1.6699588032910228e-06,5.2962214732070476e-08
79,166000.0,174000.0,neutron,70,total,flux,1.7496523482962672e-06,1.3168234316471313e-07
80,174000.0,183000.0,neutron,70,total,flux,3.000435381834512e-06,1.7106831934270977e-07
81,183000.0,193000.0,neutron,70,total,flux,2.4364124487704903e-06,1.5387305175391921e-07
82,193000.0,202000.0,neutron,70,total,flux,6.141444955916975e-07,6.69644271893182e-08
83,202000.0,213000.0,neutron,70,total,flux,1.3969768114355496e-06,9.793968123156042e-08
84,213000.0,224000.0,neutron,70,total,flux,2.1804735717274654e-06,1.546670835325563e-07
85,224000.0,235000.0,neutron,70,total,flux,1.1940057874480917e-06,7.143431428673087e-08
86,235000.0,247000.0,neutron,70,total,flux,2.3541247371165614e-06,1.267182629614117e-07
87,247000.0,273000.0,neutron,70,total,flux,5.3244280230829295e-06,2.2323786926915158e-07
88,273000.0,287000.0,neutron,70,total,flux,2.284177648162821e-06,1.313145952305387e-07
89,287000.0,295000.0,neutron,70,total,flux,1.6362919630641275e-06,1.0950760588246153e-07
90,295000.0,297000.0,neutron,70,total,flux,5.187765615337314e-07,4.334207200355598e-08
91,297000.0,298000.0,neutron,70,total,flux,3.824524750335892e-07,4.994567564353974e-08
92,298000.0,302000.0,neutron,70,total,flux,1.6275931861639315e-06,8.532973157336415e-08
93,302000.0,334000.0,neutron,70,total,flux,1.0469965355815055e-05,3.6798543284730077e-07
94,334000.0,369000.0,neutron,70,total,flux,1.1342078090224048e-05,3.942524018372823e-07
95,369000.0,388000.0,neutron,70,total,flux,6.644964903396888e-06,2.11784644540849e-07
96,388000.0,408000.0,neutron,70,total,flux,1.7806046537785956e-06,1.605729535929598e-07
97,408000.0,450000.0,neutron,70,total,flux,5.1966378891680395e-06,2.1910317263367762e-07
98,450000.0,498000.0,neutron,70,total,flux,8.173247426445033e-06,3.5940295734386037e-07
99,498000.0,523000.0,neutron,70,total,flux,3.5381435888157056e-06,1.2376659966768026e-07
100,523000.0,550000.0,neutron,70,total,flux,4.4921090247531625e-06,1.4054258283032603e-07
101,550000.0,578000.0,neutron,70,total,flux,5.3054630773586965e-06,2.1784313301256775e-07
102,578000.0,608000.0,neutron,70,total,flux,8.412402243725075e-06,2.9296069491622286e-07
103,608000.0,639000.0,neutron,70,total,flux,1.2218692979327524e-05,3.583587115394593e-07
104,639000.0,672000.0,neutron,70,total,flux,1.1292787232941764e-05,2.323260682654317e-07
105,672000.0,707000.0,neutron,70,total,flux,8.415516480284893e-06,2.7728445188364087e-07
106,707000.0,743000.0,neutron,70,total,flux,6.561952190063238e-06,2.625677607688461e-07
107,743000.0,781000.0,neutron,70,total,flux,4.259266064323277e-06,2.197184652014841e-07
108,781000.0,821000.0,neutron,70,total,flux,4.421363224595562e-06,2.6208222896987857e-07
109,821000.0,863000.0,neutron,70,total,flux,6.288674814244572e-06,2.493495458089624e-07
110,863000.0,907000.0,neutron,70,total,flux,5.998508527273602e-06,2.206724683708617e-07
111,907000.0,962000.0,neutron,70,total,flux,1.0165458282985217e-05,3.481512899933329e-07
112,962000.0,1000000.0,neutron,70,total,flux,4.095623885702434e-06,2.1837789904047555e-07
