,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
61,1.95,2.0,photon,52,total,flux,0.0,0.0
62,2.0,2.1,photon,52,total,flux,0.0,0.0
63,2.1,2.2,photon,52,total,flux,0.0,0.0
64,2.2,2.3,photon,52,total,flux,0.0,0.0
65,2.3,2.4,photon,52,total,flux,0.0,0.0
66,2.4,2.5,photon,52,total,flux,0.0,0.0
67,2.5,2.6,photon,52,total,flux,0.0,0.0
68,2.6,2.7,photon,52,total,flux,0.0,0.0
69,2.7,2.8,photon,52,total,flux,0.0,0.0
70,2.8,2.9,photon,52,total,flux,0.0,0.0
71,2.9,3.0,photon,52,total,flux,0.0,0.0
72,3.0,3.1,photon,52,total,flux,0.0,0.0
73,3.1,3.2,photon,52,total,flux,0.0,0.0
74,3.2,3.3,photon,52,total,flux,0.0,0.0
75,3.3,3.4,photon,52,total,flux,0.0,0.0
76,3.4,3.5,photon,52,total,flux,0.0,0.0
77,3.5,3.6,photon,52,total,flux,0.0,0.0
78,3.6,3.7,photon,52,total,flux,0.0,0.0
79,3.7,3.8,photon,52,total,flux,0.0,0.0
80,3.8,3.9,photon,52,total,flux,0.0,0.0
81,3.9,4.0,photon,52,total,flux,0.0,0.0
82,4.0,4.2,photon,52,total,flux,0.0,0.0
83,4.2,4.4,photon,52,total,flux,0.0,0.0
84,4.4,4.6,photon,52,total,flux,0.0,0.0
85,4.6,4.8,photon,52,total,flux,0.0,0.0
86,4.8,5.0,photon,52,total,flux,0.0,0.0
87,5.0,5.2,photon,52,total,flux,0.0,0.0
88,5.2,5.4,photon,52,total,flux,0.0,0.0
89,5.4,5.6,photon,52,total,flux,0.0,0.0
90,5.6,5.8,photon,52,total,flux,0.0,0.0
91,5.8,6.0,photon,52,total,flux,0.0,0.0
92,6.0,6.2,photon,52,total,flux,0.0,0.0
93,6.2,6.4,photon,52,total,flux,0.0,0.0
94,6.4,6.6,photon,52,total,flux,0.0,0.0
95,6.6,6.8,photon,52,total,flux,0.0,0.0
96,6.8,7.0,photon,52,total,flux,0.0,0.0
97,7.0,7.2,photon,52,total,flux,0.0,0.0
98,7.2,7.4,photon,52,total,flux,0.0,0.0
99,7.4,7.6,photon,52,total,flux,0.0,0.0
100,7.6,7.8,photon,52,total,flux,0.0,0.0
101,7.8,8.0,photon,52,total,flux,0.0,0.0
102,8.0,8.2,photon,52,total,flux,0.0,0.0
103,8.2,8.4,photon,52,total,flux,0.0,0.0
104,8.4,8.6,photon,52,total,flux,0.0,0.0
105,8.6,8.8,photon,52,total,flux,0.0,0.0
106,8.8,9.0,photon,52,total,flux,0.0,0.0
107,9.0,9.5,photon,52,total,flux,0.0,0.0
108,9.5,10.0,photon,52,total,flux,0.0,0.0
109,10.0,10.5,photon,52,total,flux,0.0,0.0
110,10.5,11.0,photon,52,total,flux,0.0,0.0
111,11.0,11.5,photon,52,total,flux,0.0,0.0
112,11.5,12.0,photon,52,total,flux,0.0,0.0
113,12.0,12.5,photon,52,total,flux,0.0,0.0
114,12.5,13.0,photon,52,total,flux,0.0,0.0
115,13.0,13.5,photon,52,total,flux,0.0,0.0
116,13.5,14.0,photon,52,total,flux,0.0,0.0
117,14.0,15.0,photon,52,total,flux,0.0,0.0
118,15.0,16.0,photon,52,total,flux,0.0,0.0
119,16.0,17.0,photon,52,total,flux,0.0,0.0
120,17.0,18.0,photon,52,total,flux,0.0,0.0
121,18.0,19.0,photon,52,total,flux,0.0,0.0
122,19.0,20.0,photon,52,total,flux,0.0,0.0
123,20.0,25.0,photon,52,total,flux,0.0,0.0
124,25.0,30.0,photon,52,total,flux,0.0,0.0
