1.00001e-5	1.66268e-7
1.00001e-1	1.66268e-7
4.13994e-1	3.66812e-7
5.31579e-1	5.91785e-7
6.8256e-1	8.72669e-7
8.76425e-1	1.24855e-6
1.123	1.7233e-6
1.44	2.34199e-6
1.85539	3.16649e-6
2.38237	4.07766e-6
3.05902	5.21052e-6
3.92786	6.55098e-6
5.04348	8.1177e-6
6.47595	9.93015e-6
8.31529	1.20077e-5
1.0677e1	1.43731e-5
1.37096e1	1.70518e-5
1.76035e1	2.00735e-5
2.26033e1	2.34762e-5
2.90232e1	2.73038e-5
3.72665e1	3.16135e-5
4.78512e1	3.64768e-5
6.14421e1	4.19708e-5
7.88932e1	4.8215e-5
1.01301e2	5.5357e-5
1.30073e2	6.35917e-5
1.67017e2	7.31803e-5
2.14454e2	8.43356e-5
2.75364e2	9.74773e-5
3.53575e2	1.10719e-4
4.53999e2	1.28899e-4
5.82947e2	1.61025e-4
7.48518e2	1.95462e-4
9.61117e2	2.4063e-4
1.2341e3	2.92297e-4
1.58461e3	4.31702e-4
2.03468e3	5.61023e-4
2.24867e3	2.84352e-4
2.48517e3	3.08001e-4
2.61259e3	1.73352e-4
2.74654e3	1.88549e-4
3.03539e3	4.1223e-4
3.35463e3	4.68821e-4
3.70744e3	5.21106e-4
4.30742e3	6.90282e-4
5.53084e3	1.70539e-3
7.10174e3	1.49363e-3
9.11882e3	4.76872e-4
1.05946e4	7.6657e-4
1.17088e4	5.89117e-4
1.50344e4	1.56271e-3
1.93045e4	1.52489e-3
2.18749e4	1.31715e-3
2.35786e4	2.02145e-3
2.41755e4	2.12331e-3
2.47875e4	4.281e-3
2.60584e4	9.09732e-3
2.70001e4	5.54261e-4
2.85011e4	4.23066e-5
3.18278e4	2.94462e-4
3.43067e4	6.05899e-4
4.08677e4	2.69142e-3
4.63092e4	3.12608e-3
5.24752e4	4.22442e-3
5.65622e4	2.03978e-3
6.73795e4	9.38813e-3
7.20245e4	9.57426e-3
7.94987e4	7.59398e-3
8.25034e4	1.1135e-2
8.6517e4	1.31814e-3
9.80365e4	6.52286e-3
1.1109e5	1.10321e-2
1.16786e5	6.37422e-3
1.22773e5	8.64296e-3
1.29068e5	1.6379e-2
1.35686e5	9.44914e-3
1.42642e5	1.66278e-2
1.49956e5	2.779e-3
1.57644e5	6.66302e-3
1.65727e5	1.36115e-2
1.74224e5	1.51691e-2
1.83156e5	2.37408e-2
1.92547e5	1.29802e-2
2.02419e5	4.83279e-3
2.12797e5	9.44566e-3
2.23708e5	1.86847e-2
2.35177e5	1.00449e-2
2.47235e5	1.8501e-2
2.73237e5	3.85509e-2
2.87246e5	1.46724e-2
2.94518e5	9.27777e-3
2.97211e5	5.60364e-3
2.98491e5	3.18026e-3
3.01974e5	9.70383e-3
3.33733e5	5.8981e-2
3.68832e5	6.6776e-2
3.87742e5	4.31013e-2
4.07622e5	1.12233e-2
4.50492e5	3.49981e-2
4.97871e5	5.34426e-2
5.23397e5	2.79878e-2
5.50232e5	3.00499e-2
5.78443e5	3.32776e-2
6.08101e5	4.8366e-2
6.39279e5	6.57211e-2
6.72055e5	6.31519e-2
7.06512e5	5.1156e-2
7.42736e5	4.00557e-2
7.80817e5	2.43907e-2
8.2085e5	2.8322e-2
8.62936e5	3.5649e-2
9.0718e5	3.16467e-2
9.61672e5	4.65925e-2
1.00259e6	2.08945e-2
1.10803e6	5.22368e-2
1.16484e6	3.16293e-2
1.22456e6	3.31913e-2
1.28735e6	1.94992e-2
1.35335e6	2.26715e-2
1.42274e6	2.19436e-2
1.49569e6	1.83665e-2
1.57237e6	1.79679e-2
1.65299e6	1.87179e-2
1.73774e6	1.9744e-2
1.82684e6	1.88609e-2
1.9205e6	1.38952e-2
2.01897e6	1.19653e-2
2.12248e6	1.22325e-2
2.2313e6	1.15894e-2
2.30693e6	8.41964e-3
2.3457e6	3.24586e-3
2.36533e6	2.1657e-3
2.38513e6	2.04276e-3
2.46597e6	6.17862e-3
2.5924e6	7.78337e-3
2.72532e6	8.75435e-3
2.86505e6	7.48985e-3
3.01194e6	6.78891e-3
3.16637e6	5.52982e-3
3.32871e6	5.68161e-3
3.67879e6	1.00511e-2
4.0657e6	7.14443e-3
4.49329e6	6.3987e-3
4.72367e6	2.60226e-3
4.96585e6	2.29805e-3
5.22046e6	2.06976e-3
5.48812e6	1.82788e-3
5.7695e6	1.59542e-3
6.06531e6	1.37585e-3
6.37628e6	1.20178e-3
6.59241e6	6.90916e-4
6.7032e6	3.2166e-4
7.04688e6	8.74621e-4
7.40818e6	7.39537e-4
7.78801e6	6.1334e-4
8.18731e6	5.04533e-4
8.60708e6	4.09264e-4
9.04837e6	3.27258e-4
9.51229e6	2.55491e-4
1e7	1.94422e-4
1.05127e7	1.48916e-4
1.10517e7	1.09277e-4
1.16183e7	7.84864e-5
1.2214e7	5.51434e-5
1.25232e7	1.96176e-5
1.28403e7	1.7598e-5
1.34986e7	2.87238e-5
1.38403e7	1.02822e-5
1.41907e7	8.46227e-6
1.45499e7	6.76115e-6
1.49182e7	5.76486e-6
1.56831e7	6.4537e-6
1.64872e7	4.95072e-6
1.69046e7	1.62899e-6
1.73325e7	1.2547e-6
1.96403e7	4.45658e-6
