E(eV)   Gamma flux (16.3-16.8cm)
1.00E+03	8.38E-10
1.00E+04	2.15E-08
2.00E+04	7.66E-09
3.00E+04	8.49E-08
4.50E+04	1.17E-06
6.00E+04	6.27E-06
7.00E+04	1.00E-05
7.50E+04	2.26E-04
1.00E+05	1.82E-03
1.50E+05	3.22E-03
2.00E+05	7.14E-03
3.00E+05	6.10E-03
4.00E+05	2.57E-03
4.50E+05	2.83E-03
5.10E+05	5.21E-04
5.12E+05	3.61E-03
6.00E+05	3.80E-03
7.00E+05	3.54E-03
8.00E+05	1.56E-02
1.00E+06	2.77E-03
1.33E+06	5.24E-05
1.34E+06	1.15E-03
1.50E+06	5.67E-04
1.66E+06	1.71E-03
2.00E+06	1.70E-03
2.50E+06	1.42E-03


E(eV)       Neut.flux (approx. 15-15.5 cm)
1.00001e-5	6.5691e-8
1.00001e-1	6.5691e-8
4.13994e-1	1.44826e-7
5.31579e-1	2.33758e-7
6.8256e-1	3.44735e-7
8.76425e-1	4.93259e-7
1.123	6.80876e-7
1.44	9.25394e-7
1.85539	1.25129e-6
2.38237	1.61151e-6
3.05902	2.05942e-6
3.92786	2.5895e-6
5.04348	3.20917e-6
6.47595	3.92616e-6
8.31529	4.74817e-6
1.0677e1	5.68429e-6
1.37096e1	6.74458e-6
1.76035e1	7.94093e-6
2.26033e1	9.2883e-6
2.90232e1	1.08042e-5
3.72665e1	1.2511e-5
4.78512e1	1.44372e-5
6.14421e1	1.66129e-5
7.88932e1	1.90851e-5
1.01301e2	2.19115e-5
1.30073e2	2.51683e-5
1.67017e2	2.89617e-5
2.14454e2	3.34241e-5
2.75364e2	3.86974e-5
3.53575e2	4.40614e-5
4.53999e2	5.12436e-5
5.82947e2	6.40302e-5
7.48518e2	7.77471e-5
9.61117e2	9.57373e-5
1.2341e3	1.16332e-4
1.58461e3	1.71835e-4
2.03468e3	2.23325e-4
2.24867e3	1.1322e-4
2.48517e3	1.22677e-4
2.61259e3	6.90483e-5
2.74654e3	7.5094e-5
3.03539e3	1.64166e-4
3.35463e3	1.86705e-4
3.70744e3	2.07433e-4
4.30742e3	2.75447e-4
5.53084e3	6.79008e-4
7.10174e3	5.97998e-4
9.11882e3	1.92346e-4
1.05946e4	3.0757e-4
1.17088e4	2.35385e-4
1.50344e4	6.20887e-4
1.93045e4	6.00295e-4
2.18749e4	5.1579e-4
2.35786e4	7.89687e-4
2.41755e4	8.28299e-4
2.47875e4	1.66715e-3
2.60584e4	3.53532e-3
2.70001e4	2.20465e-4
2.85011e4	1.69721e-5
3.18278e4	1.18868e-4
3.43067e4	2.43878e-4
4.08677e4	1.07738e-3
4.63092e4	1.24882e-3
5.24752e4	1.68488e-3
5.65622e4	8.16e-4
6.73795e4	3.73355e-3
7.20245e4	3.77515e-3
7.94987e4	3.00563e-3
8.25034e4	4.34559e-3
8.6517e4	5.2667e-4
9.80365e4	2.61031e-3
1.1109e5	4.38901e-3
1.16786e5	2.52949e-3
1.22773e5	3.42083e-3
1.29068e5	6.43335e-3
1.35686e5	3.73924e-3
1.42642e5	6.49303e-3
1.49956e5	1.11784e-3
1.57644e5	2.65695e-3
1.65727e5	5.39046e-3
1.74224e5	5.97831e-3
1.83156e5	9.3471e-3
1.92547e5	5.10558e-3
2.02419e5	1.94349e-3
2.12797e5	3.77007e-3
2.23708e5	7.3556e-3
2.35177e5	4.00405e-3
2.47235e5	7.3137e-3
2.73237e5	1.52149e-2
2.87246e5	5.78844e-3
2.94518e5	3.67934e-3
2.97211e5	2.21297e-3
2.98491e5	1.2544e-3
3.01974e5	3.82215e-3
3.33733e5	2.32367e-2
3.68832e5	2.62938e-2
3.87742e5	1.68591e-2
4.07622e5	4.49127e-3
4.50492e5	1.39264e-2
4.97871e5	2.11516e-2
5.23397e5	1.10896e-2
5.50232e5	1.18986e-2
5.78443e5	1.3162e-2
6.08101e5	1.90804e-2
6.39279e5	2.58763e-2
6.72055e5	2.48062e-2
7.06512e5	2.01376e-2
7.42736e5	1.58226e-2
7.80817e5	9.69975e-3
8.2085e5	1.12517e-2
8.62936e5	1.4053e-2
9.0718e5	1.24965e-2
9.61672e5	1.82857e-2
1.00259e6	8.26571e-3
1.10803e6	2.06044e-2
1.16484e6	1.2449e-2
1.22456e6	1.30371e-2
1.28735e6	7.72151e-3
1.35335e6	8.95055e-3
1.42274e6	8.63834e-3
1.49569e6	7.26292e-3
1.57237e6	7.10601e-3
1.65299e6	7.39672e-3
1.73774e6	7.79855e-3
1.82684e6	7.44712e-3
1.9205e6	5.49155e-3
2.01897e6	4.74326e-3
2.12248e6	4.85408e-3
2.2313e6	4.60111e-3
2.30693e6	3.33516e-3
2.3457e6	1.29378e-3
2.36533e6	8.55653e-4
2.38513e6	8.10384e-4
2.46597e6	2.46267e-3
2.5924e6	3.11019e-3
2.72532e6	3.49408e-3
2.86505e6	2.99124e-3
3.01194e6	2.71597e-3
3.16637e6	2.2245e-3
3.32871e6	2.2873e-3
3.67879e6	4.06887e-3
4.0657e6	2.92859e-3
4.49329e6	2.6578e-3
4.72367e6	1.10268e-3
4.96585e6	9.82945e-4
5.22046e6	8.94169e-4
5.48812e6	7.99582e-4
5.7695e6	7.07244e-4
6.06531e6	6.17424e-4
6.37628e6	5.46642e-4
6.59241e6	3.18931e-4
6.7032e6	1.5021e-4
7.04688e6	4.11735e-4
7.40818e6	3.53381e-4
7.78801e6	2.98926e-4
8.18731e6	2.50344e-4
8.60708e6	2.06746e-4
9.04837e6	1.68465e-4
9.51229e6	1.3363e-4
1e7	1.03668e-4
1.05127e7	8.11779e-5
1.10517e7	6.10193e-5
1.16183e7	4.51967e-5
1.2214e7	3.27879e-5
1.25232e7	1.17256e-5
1.28403e7	1.06332e-5
1.34986e7	1.78347e-5
1.38403e7	6.46185e-6
1.41907e7	5.36562e-6
1.45499e7	4.35164e-6
1.49182e7	3.73714e-6
1.56831e7	4.18572e-6
1.64872e7	3.26594e-6
1.69046e7	1.12527e-6
1.73325e7	8.67921e-7
1.96403e7	2.83562e-6
