,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
0,10000.0,50000.0,photon,52,total,flux,2.307969732703609e-05,3.8202348183429765e-06
1,50000.0,100000.0,photon,52,total,flux,0.0005148043791392785,1.73830282419402e-05
2,100000.0,120000.0,photon,52,total,flux,0.0009910086147306694,2.709859015958784e-05
3,120000.0,140000.0,photon,52,total,flux,0.001682415343575504,2.7401551503024103e-05
4,140000.0,160000.0,photon,52,total,flux,0.0019581830140191743,5.3016913097568674e-05
5,160000.0,180000.0,photon,52,total,flux,0.002194644586619928,3.698543000984451e-05
6,180000.0,200000.0,photon,52,total,flux,0.002343844803395299,4.0723201932062986e-05
7,200000.0,220000.0,photon,52,total,flux,0.0025463778950893445,5.6595757606725655e-05
8,220000.0,240000.0,photon,52,total,flux,0.0025237494567426685,3.581629526814402e-05
9,240000.0,260000.0,photon,52,total,flux,0.0023454509635532556,2.9325178421893214e-05
10,260000.0,280000.0,photon,52,total,flux,0.002318939236900149,3.3785438979499326e-05
11,280000.0,300000.0,photon,52,total,flux,0.002193334301533632,4.0035634257434244e-05
12,300000.0,320000.0,photon,52,total,flux,0.002122036568794887,3.956386085441474e-05
13,320000.0,340000.0,photon,52,total,flux,0.002033630235928507,3.006314327977833e-05
14,340000.0,360000.0,photon,52,total,flux,0.0020488316206740773,3.8243523457034235e-05
15,360000.0,380000.0,photon,52,total,flux,0.0019273819256855691,3.303189443763823e-05
16,380000.0,400000.0,photon,52,total,flux,0.0018281297879860956,2.4899647326493125e-05
17,400000.0,420000.0,photon,52,total,flux,0.0017991270756135137,1.6156361284225304e-05
18,420000.0,440000.0,photon,52,total,flux,0.001688695227226196,3.058325478555856e-05
19,440000.0,460000.0,photon,52,total,flux,0.0016370920439513549,3.250170479071526e-05
20,460000.0,480000.0,photon,52,total,flux,0.001606289679550399,4.2829779463559126e-05
21,480000.0,500000.0,photon,52,total,flux,0.0015804015355142978,3.0700540929752645e-05
22,500000.0,525000.0,photon,52,total,flux,0.0025871664888737116,4.791773800942421e-05
23,525000.0,550000.0,photon,52,total,flux,0.001695219495071831,1.9472600071433918e-05
24,550000.0,575000.0,photon,52,total,flux,0.00169818782481378,3.870569928866374e-05
25,575000.0,600000.0,photon,52,total,flux,0.001635346992101501,3.0164226175055946e-05
26,600000.0,625000.0,photon,52,total,flux,0.0015765344619496058,2.5708024686926503e-05
27,625000.0,650000.0,photon,52,total,flux,0.0015511368848523356,3.922086642800447e-05
28,650000.0,675000.0,photon,52,total,flux,0.0014940451373085344,1.9322364542840486e-05
29,675000.0,700000.0,photon,52,total,flux,0.0015307172415101279,3.093086787666379e-05
30,700000.0,725000.0,photon,52,total,flux,0.0014999254931594673,4.166471558571783e-05
31,725000.0,750000.0,photon,52,total,flux,0.0013687688037971662,3.095819038975803e-05
32,750000.0,775000.0,photon,52,total,flux,0.0014129307125887547,2.8468357117906602e-05
33,775000.0,800000.0,photon,52,total,flux,0.0013734069807505502,2.1155725351873478e-05
34,800000.0,825000.0,photon,52,total,flux,0.0015242461641241894,3.678275816927105e-05
35,825000.0,850000.0,photon,52,total,flux,0.01813256863312329,0.0001266051153203882
36,850000.0,875000.0,photon,52,total,flux,0.0005608819175400758,1.3655193486147765e-05
37,875000.0,900000.0,photon,52,total,flux,0.00042260056470336314,1.3640513778335407e-05
38,900000.0,925000.0,photon,52,total,flux,0.0003548372434226108,1.5896046254931703e-05
39,925000.0,950000.0,photon,52,total,flux,0.00034917261807086925,2.3847588677703054e-05
40,950000.0,975000.0,photon,52,total,flux,0.00036999746640279643,1.8480583545886586e-05
41,975000.0,1000000.0,photon,52,total,flux,0.00036502682056621487,1.965483610218169e-05
42,1000000.0,1050000.0,photon,52,total,flux,0.0010074655024442847,2.5765344717140505e-05
43,1050000.0,1100000.0,photon,52,total,flux,0.0006504358234609035,2.346098045171357e-05
44,1100000.0,1150000.0,photon,52,total,flux,0.0006702558804557231,1.930632644991758e-05
45,1150000.0,1200000.0,photon,52,total,flux,0.0007012169033356081,1.639602959536283e-05
46,1200000.0,1250000.0,photon,52,total,flux,0.00220297796641067,2.9798594247751506e-05
47,1250000.0,1300000.0,photon,52,total,flux,0.0005086270563135287,1.2935632734943478e-05
48,1300000.0,1350000.0,photon,52,total,flux,0.0005111886757618627,1.6883030054666344e-05
49,1350000.0,1400000.0,photon,52,total,flux,0.0004967909434672077,2.304319199428724e-05
50,1400000.0,1450000.0,photon,52,total,flux,0.0011132437640469606,1.9212363101468402e-05
51,1450000.0,1500000.0,photon,52,total,flux,0.0003712662591036751,1.0152521345458724e-05
52,1500000.0,1550000.0,photon,52,total,flux,0.00034037281940886604,1.2961641651454632e-05
53,1550000.0,1600000.0,photon,52,total,flux,0.0003390792093561656,1.0364511196750525e-05
54,1600000.0,1650000.0,photon,52,total,flux,0.00031219833219855086,1.5316280558979383e-05
55,1650000.0,1700000.0,photon,52,total,flux,0.00036099345397262175,2.313030027143021e-05
56,1700000.0,1750000.0,photon,52,total,flux,0.0003075800977484737,5.429340773703956e-06
57,1750000.0,1800000.0,photon,52,total,flux,0.00044917711097887636,1.5184507805331153e-05
58,1800000.0,1850000.0,photon,52,total,flux,0.0015506035112357978,3.37138980557504e-05
59,1850000.0,1900000.0,photon,52,total,flux,0.00031113222108436294,1.526063926443147e-05
60,1900000.0,1950000.0,photon,52,total,flux,0.00023204859460063901,1.0340746990765206e-05
61,1950000.0,2000000.0,photon,52,total,flux,0.00025421710115024735,1.3151401213795053e-05
62,2000000.0,2100000.0,photon,52,total,flux,0.000855064739985066,1.9559773966792772e-05
63,2100000.0,2200000.0,photon,52,total,flux,0.0012219458380216606,2.8045118533797097e-05
64,2200000.0,2300000.0,photon,52,total,flux,0.0008869968903062261,2.6621911474117636e-05
65,2300000.0,2400000.0,photon,52,total,flux,0.0003307917903496219,8.511887668788623e-06
66,2400000.0,2500000.0,photon,52,total,flux,0.0003001108963763207,1.6640975798840026e-05
67,2500000.0,2600000.0,photon,52,total,flux,0.0010591897117948436,2.0837510282800844e-05
68,2600000.0,2700000.0,photon,52,total,flux,0.00043042730803834395,1.6326745594570492e-05
69,2700000.0,2800000.0,photon,52,total,flux,0.00043685463568166066,1.7874968672830718e-05
70,2800000.0,2900000.0,photon,52,total,flux,0.0002045853108677924,1.2914504856941746e-05
71,2900000.0,3000000.0,photon,52,total,flux,0.0004263520103336744,1.5717998445852548e-05
72,3000000.0,3100000.0,photon,52,total,flux,0.00019382809115380635,1.0439401595553353e-05
