,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
71,111090.0,116786.0,neutron,51,total,flux,0.004690843478800144,3.5473528420642886e-05
72,116786.0,122773.0,neutron,51,total,flux,0.005707647650993699,3.8380456611815526e-05
73,122773.0,129068.0,neutron,51,total,flux,0.010082457477659646,4.021834442636679e-05
74,129068.0,135686.0,neutron,51,total,flux,0.006990058313896495,3.258949689901512e-05
75,135686.0,142642.0,neutron,51,total,flux,0.010755991621870556,4.0870559225053126e-05
76,142642.0,149956.0,neutron,51,total,flux,0.001554507679663488,1.9958429970040313e-05
77,149956.0,157644.0,neutron,51,total,flux,0.004023141739955933,2.3171684792485164e-05
78,157644.0,165727.0,neutron,51,total,flux,0.008789877581686398,3.529215118035261e-05
79,165727.0,174224.0,neutron,51,total,flux,0.009687240391737992,2.757072483457557e-05
80,174224.0,183156.0,neutron,51,total,flux,0.01528150608315943,6.190482424763657e-05
81,183156.0,192547.0,neutron,51,total,flux,0.010857630097502931,3.283662738186459e-05
82,192547.0,202419.0,neutron,51,total,flux,0.0032926700640709154,1.7382213397768708e-05
83,202419.0,212797.0,neutron,51,total,flux,0.007072229124410289,3.220348989155758e-05
84,212797.0,223708.0,neutron,51,total,flux,0.012522075677655628,6.538045763839158e-05
85,223708.0,235177.0,neutron,51,total,flux,0.007519886229861557,4.1547952373660654e-05
86,235177.0,247235.0,neutron,51,total,flux,0.013113753171852895,5.871097832708197e-05
87,247235.0,273237.0,neutron,51,total,flux,0.029462431978066243,6.313387825734877e-05
88,273237.0,287246.0,neutron,51,total,flux,0.011402883852387028,3.148155988026304e-05
89,287246.0,294518.0,neutron,51,total,flux,0.006187408184912239,3.3809869160872466e-05
90,294518.0,297211.0,neutron,51,total,flux,0.004205997722811867,3.5012597699013224e-05
91,297211.0,298491.0,neutron,51,total,flux,0.0023760426380851967,1.207586888739909e-05
92,298491.0,301974.0,neutron,51,total,flux,0.007198193660828492,3.774190571883224e-05
93,301974.0,333733.0,neutron,51,total,flux,0.05205092802578646,7.702405165792685e-05
94,333733.0,368832.0,neutron,51,total,flux,0.059906278207960316,7.815045681489764e-05
95,368832.0,387742.0,neutron,51,total,flux,0.031567997864401134,7.21962456707171e-05
96,387742.0,407622.0,neutron,51,total,flux,0.009923161967267799,3.3707616452359754e-05
97,407622.0,450492.0,neutron,51,total,flux,0.027426929535462403,9.910760797299985e-05
98,450492.0,497871.0,neutron,51,total,flux,0.04575442355477137,7.922695507965371e-05
99,497871.0,523397.0,neutron,51,total,flux,0.02093458946985536,7.222335172519923e-05
100,523397.0,550232.0,neutron,51,total,flux,0.023792406933745514,5.47920990505615e-05
101,550232.0,578443.0,neutron,51,total,flux,0.02905886324946866,5.911815493044533e-05
102,578443.0,608101.0,neutron,51,total,flux,0.044388163914902475,7.337171997988882e-05
103,608101.0,639279.0,neutron,51,total,flux,0.06362586252372442,6.834861745367105e-05
104,639279.0,672055.0,neutron,51,total,flux,0.05930497351697097,0.00011668979550943618
105,672055.0,706512.0,neutron,51,total,flux,0.04244048404807976,6.632465591017028e-05
106,706512.0,742736.0,neutron,51,total,flux,0.03369876878161375,6.855161776543408e-05
107,742736.0,780817.0,neutron,51,total,flux,0.023077899906228487,0.00010528192314507455
108,780817.0,820850.0,neutron,51,total,flux,0.02459624182240267,8.431479211371229e-05
109,820850.0,862936.0,neutron,51,total,flux,0.032301930213777,5.659861485183073e-05
110,862936.0,907180.0,neutron,51,total,flux,0.03216835808846076,8.614976944945193e-05
111,907180.0,961672.0,neutron,51,total,flux,0.05065130734820881,5.6466572123441475e-05
112,961672.0,1002590.0,neutron,51,total,flux,0.02305380836259813,5.169739740023021e-05
113,1002590.0,1108030.0,neutron,51,total,flux,0.059443798527456,9.65103001678977e-05
114,1108030.0,1164840.0,neutron,51,total,flux,0.03716146830977876,8.496093861803349e-05
115,1164840.0,1224560.0,neutron,51,total,flux,0.03674840554287283,7.326493616819254e-05
116,1224560.0,1287350.0,neutron,51,total,flux,0.02180455445376935,4.2754989780935066e-05
117,1287350.0,1353350.0,neutron,51,total,flux,0.025149684222283437,4.861795389640691e-05
118,1353350.0,1422740.0,neutron,51,total,flux,0.02228872114200082,4.125826812797304e-05
119,1422740.0,1495690.0,neutron,51,total,flux,0.01977988630621134,5.694012795650595e-05
120,1495690.0,1572370.0,neutron,51,total,flux,0.02211788333895269,4.7383125697575785e-05
121,1572370.0,1652990.0,neutron,51,total,flux,0.02191767948732293,8.250753468207513e-05
122,1652990.0,1737740.0,neutron,51,total,flux,0.024284506102902677,6.402742002185944e-05
123,1737740.0,1826840.0,neutron,51,total,flux,0.022810022109198184,3.888334184851574e-05
124,1826840.0,1920500.0,neutron,51,total,flux,0.018254856703734633,3.549827140285082e-05
