,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
0,341820.0,357430.0,photon,52,total,flux,0.0017740372251794305,1.3235408395794595e-05
1,357430.0,380540.0,photon,52,total,flux,0.002420761051265011,6.225256634716189e-06
2,380540.0,395770.0,photon,52,total,flux,0.0015220335254045288,1.1684762392496246e-05
3,395770.0,418370.0,photon,52,total,flux,0.0021755257463606952,1.3955036726776696e-05
4,418370.0,440720.0,photon,52,total,flux,0.002070497240110846,1.2231559053044265e-05
5,440720.0,462850.0,photon,52,total,flux,0.001982307725435381,1.4207211421595276e-05
6,462850.0,492060.0,photon,52,total,flux,0.0025044130112676726,1.2514016673631811e-05
7,492060.0,520960.0,photon,52,total,flux,0.003265098811476,2.1652728919661726e-05
8,520960.0,549600.0,photon,52,total,flux,0.0021708801349009784,1.1592454201733035e-05
9,549600.0,578020.0,photon,52,total,flux,0.002063750299071424,1.1746466199878055e-05
10,578020.0,613270.0,photon,52,total,flux,0.002454790610785955,1.2722724914114018e-05
11,613270.0,648240.0,photon,52,total,flux,0.0023435866800222698,1.1329222377197488e-05
12,648240.0,682980.0,photon,52,total,flux,0.0022754404685738985,1.0593592438176728e-05
13,682980.0,724410.0,photon,52,total,flux,0.002650769958847189,1.0732424469258453e-05
14,724410.0,772410.0,photon,52,total,flux,0.0029326457974146766,1.5447744426625764e-05
15,772410.0,813320.0,photon,52,total,flux,0.0025535900164866945,6.261714810881444e-06
16,813320.0,867580.0,photon,52,total,flux,0.019860779349887822,4.3093851890197845e-05
17,867580.0,921550.0,photon,52,total,flux,0.0010625028889200054,7.425836083173945e-06
18,921550.0,975280.0,photon,52,total,flux,0.0009245965753534424,4.183126545742667e-06
19,975280.0,1035500.0000000001,photon,52,total,flux,0.0010667553914075181,7.859685364826271e-06
20,1035500.0000000001,1102100.0,photon,52,total,flux,0.0013846708264345516,6.926680635553414e-06
21,1102100.0,1168500.0,photon,52,total,flux,0.0010568142672806257,5.688972127979234e-06
22,1168500.0,1247900.0,photon,52,total,flux,0.0031124171647091696,1.4025991857399492e-05
23,1247900.0,1327000.0,photon,52,total,flux,0.0010541625646084774,6.690052637839027e-06
24,1327000.0,1412500.0,photon,52,total,flux,0.0017060945536158333,9.368134426734347e-06
25,1412500.0,1504300.0,photon,52,total,flux,0.0008241789508071716,5.987386435369322e-06
26,1504300.0,1602500.0,photon,52,total,flux,0.0008177200522834274,5.067111245568597e-06
27,1602500.0,1707000.0,photon,52,total,flux,0.000824893180142158,5.674355164595059e-06
28,1707000.0,1824300.0,photon,52,total,flux,0.0024168008415572317,1.8862236935012568e-05
29,1824300.0,1941400.0,photon,52,total,flux,0.0007592363123100254,6.235705042023182e-06
30,1941400.0,2071300.0,photon,52,total,flux,0.0008724209169837973,6.5064415615107706e-06
31,2071300.0,2214000.0,photon,52,total,flux,0.001985512243354774,1.2997049163852825e-05
32,2214000.0,2363000.0,photon,52,total,flux,0.001192667927059597,9.200438946863247e-06
