,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
22,500000.0,525000.0,photon,52,total,flux,0.0025729087568646604,1.2882841916963513e-05
23,525000.0,550000.0,photon,52,total,flux,0.0017462911261275338,1.1998414822626293e-05
24,550000.0,575000.0,photon,52,total,flux,0.0016944950846128862,1.603795257547328e-05
25,575000.0,600000.0,photon,52,total,flux,0.001648884868848725,1.0293283974673486e-05
26,600000.0,625000.0,photon,52,total,flux,0.0015857349626568536,1.1866713278296896e-05
27,625000.0,650000.0,photon,52,total,flux,0.0015581811705699996,7.614597331420359e-06
28,650000.0,675000.0,photon,52,total,flux,0.00151372086255092,9.278708185335266e-06
29,675000.0,700000.0,photon,52,total,flux,0.0015457991399025466,1.0175518445730657e-05
30,700000.0,725000.0,photon,52,total,flux,0.0014373890648351603,9.774398106554236e-06
31,725000.0,750000.0,photon,52,total,flux,0.001403787928755775,1.018418160631859e-05
32,750000.0,775000.0,photon,52,total,flux,0.001391625624756785,1.0655545464588193e-05
33,775000.0,800000.0,photon,52,total,flux,0.001395392900454821,7.609289807921659e-06
34,800000.0,825000.0,photon,52,total,flux,0.001512574846134178,9.917186233395121e-06
35,825000.0,850000.0,photon,52,total,flux,0.01797627251955886,3.6068243177863704e-05
36,850000.0,875000.0,photon,52,total,flux,0.0005631004979736649,7.3203641065013896e-06
37,875000.0,900000.0,photon,52,total,flux,0.0004248044424862866,4.190401096858171e-06
38,900000.0,925000.0,photon,52,total,flux,0.0003668962420428968,4.184456991396535e-06
39,925000.0,950000.0,photon,52,total,flux,0.00036691249770531793,5.092397022276725e-06
40,950000.0,975000.0,photon,52,total,flux,0.0003634242555478162,4.746110958770386e-06
41,975000.0,1000000.0,photon,52,total,flux,0.00037367227830800275,5.431025857172825e-06
42,1000000.0,1050000.0,photon,52,total,flux,0.0009720987283860221,9.986164028482007e-06
43,1050000.0,1100000.0,photon,52,total,flux,0.0006433147073398886,5.667879441303181e-06
44,1100000.0,1150000.0,photon,52,total,flux,0.0006622580972139002,4.824855916614042e-06
45,1150000.0,1200000.0,photon,52,total,flux,0.0007084308822225782,7.297482449815402e-06
46,1200000.0,1250000.0,photon,52,total,flux,0.002231551660574039,9.006183356751855e-06
47,1250000.0,1300000.0,photon,52,total,flux,0.0005594332150500975,8.582859812520857e-06
48,1300000.0,1350000.0,photon,52,total,flux,0.0005045145143842637,4.564662441315576e-06
49,1350000.0,1400000.0,photon,52,total,flux,0.00047635093666392834,4.2674653859215485e-06
50,1400000.0,1450000.0,photon,52,total,flux,0.0011365761213107492,6.533842186550285e-06
51,1450000.0,1500000.0,photon,52,total,flux,0.0003541274090772336,4.525348855982405e-06
52,1500000.0,1550000.0,photon,52,total,flux,0.00033773370293836973,5.2478069657322385e-06
53,1550000.0,1600000.0,photon,52,total,flux,0.0003592748578103334,3.872527742532864e-06
54,1600000.0,1650000.0,photon,52,total,flux,0.0003243232286759195,3.1793437593717e-06
55,1650000.0,1700000.0,photon,52,total,flux,0.000337921636485176,6.062749411203204e-06
56,1700000.0,1750000.0,photon,52,total,flux,0.0003247343724314718,3.7665902524346192e-06
57,1750000.0,1800000.0,photon,52,total,flux,0.00046116199033611885,5.700934256373129e-06
58,1800000.0,1850000.0,photon,52,total,flux,0.0015480123961439203,9.335555725903452e-06
59,1850000.0,1900000.0,photon,52,total,flux,0.0002807317318930997,4.926750770184769e-06
60,1900000.0,1950000.0,photon,52,total,flux,0.00023398654459007786,5.3963628842180925e-06
61,1950000.0,2000000.0,photon,52,total,flux,0.00025073491715793506,4.5731535032536424e-06
62,2000000.0,2100000.0,photon,52,total,flux,0.0008290421244475422,6.330955662268557e-06
63,2100000.0,2200000.0,photon,52,total,flux,0.0012585422124659362,1.025793678968572e-05
64,2200000.0,2300000.0,photon,52,total,flux,0.0008885747776756367,6.916128768964195e-06
65,2300000.0,2400000.0,photon,52,total,flux,0.0003121240101696663,4.006617345521968e-06
66,2400000.0,2500000.0,photon,52,total,flux,0.0003050394004679434,6.4539214057174155e-06
67,2500000.0,2600000.0,photon,52,total,flux,0.00102830755224912,8.127113148373126e-06
68,2600000.0,2700000.0,photon,52,total,flux,0.0004473473140741707,5.362075498163392e-06
69,2700000.0,2800000.0,photon,52,total,flux,0.00045050121386331076,5.458592298159866e-06
70,2800000.0,2900000.0,photon,52,total,flux,0.0002032256187040658,3.1468164080515435e-06
71,2900000.0,3000000.0,photon,52,total,flux,0.00041861625497037377,3.88286943569401e-06
72,3000000.0,3100000.0,photon,52,total,flux,0.00019090548663223443,2.4793220686529554e-06
73,3100000.0,3200000.0,photon,52,total,flux,0.00021886421214056007,3.1148813296922508e-06
74,3200000.0,3300000.0,photon,52,total,flux,0.00038137583240825494,4.257990576558481e-06
75,3300000.0,3400000.0,photon,52,total,flux,0.0002507439931071825,3.3578838461187973e-06
