,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
0,341820.0,357430.0,photon,52,total,flux,0.001789309683563443,3.5893351937199005e-05
1,357430.0,380540.0,photon,52,total,flux,0.0024405134738798837,5.6381836760317395e-05
2,380540.0,395770.0,photon,52,total,flux,0.0015657524777623777,1.9747212626996734e-05
3,395770.0,418370.0,photon,52,total,flux,0.0021930278629097876,2.2983615772195945e-05
4,418370.0,440720.0,photon,52,total,flux,0.002119597713237223,2.65381209531296e-05
5,440720.0,462850.0,photon,52,total,flux,0.001975505429229007,5.135638802446023e-05
6,462850.0,492060.0,photon,52,total,flux,0.0025789859536194774,3.372447160544636e-05
7,492060.0,520960.0,photon,52,total,flux,0.0032353834356652843,5.765796022588576e-05
8,520960.0,549600.0,photon,52,total,flux,0.002159770511330942,5.147452979413537e-05
9,549600.0,578020.0,photon,52,total,flux,0.002029538119125886,3.696265829129339e-05
10,578020.0,613270.0,photon,52,total,flux,0.002503350895450053,3.205567461305196e-05
11,613270.0,648240.0,photon,52,total,flux,0.0022994092604894977,3.9564000250436664e-05
12,648240.0,682980.0,photon,52,total,flux,0.0022713514105116455,3.324555774806834e-05
13,682980.0,724410.0,photon,52,total,flux,0.002615655478062188,5.1994235585230784e-05
14,724410.0,772410.0,photon,52,total,flux,0.002828913905927279,6.200275087617151e-05
15,772410.0,813320.0,photon,52,total,flux,0.002539829840972071,3.7655593301662056e-05
16,813320.0,867580.0,photon,52,total,flux,0.019964670351609426,0.00011529922287740517
17,867580.0,921550.0,photon,52,total,flux,0.0010601683860333771,2.060755301597256e-05
18,921550.0,975280.0,photon,52,total,flux,0.0009230530967776478,3.136662553870818e-05
19,975280.0,1035500.0000000001,photon,52,total,flux,0.0010362495923569518,2.830560093743513e-05
20,1035500.0000000001,1102100.0,photon,52,total,flux,0.0013820109284803559,2.43439156816195e-05
21,1102100.0,1168500.0,photon,52,total,flux,0.0010299844261283343,3.504889762933411e-05
22,1168500.0,1247900.0,photon,52,total,flux,0.0031314682076890982,4.202405099605858e-05
23,1247900.0,1327000.0,photon,52,total,flux,0.0010570355279147558,2.3076289646092075e-05
24,1327000.0,1412500.0,photon,52,total,flux,0.0017475422048302315,2.6344916964447207e-05
25,1412500.0,1504300.0,photon,52,total,flux,0.0008163978297114811,2.3389642065225554e-05
26,1504300.0,1602500.0,photon,52,total,flux,0.0008246851604307365,3.225322384656927e-05
27,1602500.0,1707000.0,photon,52,total,flux,0.0008191668902012568,3.198828405231061e-05
28,1707000.0,1824300.0,photon,52,total,flux,0.0024765395828599238,3.6444749703122606e-05
29,1824300.0,1941400.0,photon,52,total,flux,0.0007853474000966241,1.4979376563435737e-05
30,1941400.0,2071300.0,photon,52,total,flux,0.0008880384372710727,1.764679094998176e-05
31,2071300.0,2214000.0,photon,52,total,flux,0.001959461930646964,2.5782663343720737e-05
32,2214000.0,2363000.0,photon,52,total,flux,0.0012255793131050658,3.5816593183540865e-05
