,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
85,360000.01430511475,379999.9952316284,neutron,70,total,flux,1.6451106201515452e-05,4.105711229953469e-06
86,379999.9952316284,400000.0059604645,neutron,70,total,flux,2.9298539847547005e-06,2.1250710957897414e-06
87,400000.0059604645,419999.98688697815,neutron,70,total,flux,7.641429169485323e-06,4.007184635715235e-06
88,419999.98688697815,439999.9976158142,neutron,70,total,flux,1.0227861146994595e-05,3.60708982075437e-06
89,439999.9976158142,460000.00834465027,neutron,70,total,flux,5.947756236366018e-06,2.310124768560054e-06
90,460000.00834465027,479999.98927116394,neutron,70,total,flux,7.035707466675518e-06,4.188603167927218e-06
91,479999.98927116394,500000.0,neutron,70,total,flux,8.428007422882495e-06,4.945701396171906e-06
92,500000.0,550000.011920929,neutron,70,total,flux,1.7384500005848274e-05,6.566090631989752e-06
93,550000.011920929,600000.0238418579,neutron,70,total,flux,1.5079454247915748e-05,4.801496208656615e-06
94,600000.0238418579,649999.9761581421,neutron,70,total,flux,2.3599414937955417e-05,5.348614256136909e-06
95,649999.9761581421,699999.988079071,neutron,70,total,flux,1.5321562064460436e-05,5.406992827644542e-06
96,699999.988079071,750000.0,neutron,70,total,flux,1.4284082189610746e-05,3.4584968460686687e-06
97,750000.0,800000.011920929,neutron,70,total,flux,1.2801467686661676e-05,4.380695685849258e-06
98,800000.011920929,850000.0238418579,neutron,70,total,flux,1.4418803222106269e-05,5.7013726689394406e-06
99,850000.0238418579,899999.9761581421,neutron,70,total,flux,1.0287980098294212e-05,3.624256054495247e-06
100,899999.9761581421,949999.988079071,neutron,70,total,flux,1.8423238737658667e-05,6.008271871675367e-06
101,949999.988079071,1000000.0,neutron,70,total,flux,5.280870900985647e-06,2.6594287926370075e-06
102,1000000.0,1100000.023841858,neutron,70,total,flux,4.1564769265689306e-05,9.767510414294621e-06
103,1100000.023841858,1200000.0476837158,neutron,70,total,flux,5.05048760233111e-05,9.155500455209054e-06
104,1200000.0476837158,1299999.9523162842,neutron,70,total,flux,2.41959527481074e-05,5.583231849244718e-06
105,1299999.9523162842,1399999.976158142,neutron,70,total,flux,8.937143838345994e-07,8.937143838345994e-07
106,1399999.976158142,1500000.0,neutron,70,total,flux,1.6409117583581718e-05,5.372635874346607e-06
107,1500000.0,1600000.023841858,neutron,70,total,flux,8.997088101968377e-06,3.061942125635656e-06
108,1600000.023841858,1700000.0476837158,neutron,70,total,flux,5.238025191589792e-06,3.1134404366433286e-06
109,1700000.0476837158,1799999.9523162842,neutron,70,total,flux,1.1633144586161586e-05,4.474082953284838e-06
110,1799999.9523162842,1899999.976158142,neutron,70,total,flux,1.1232440577847198e-05,3.869793429032785e-06
111,1899999.976158142,2000000.0,neutron,70,total,flux,7.857982029395627e-06,3.1378845850071493e-06
112,2000000.0,2250000.0,neutron,70,total,flux,1.9339422743516522e-05,5.909968614446307e-06
113,2250000.0,2500000.0,neutron,70,total,flux,2.606191147300939e-06,2.606191147300939e-06
114,2500000.0,2750000.0,neutron,70,total,flux,8.860312859197093e-06,3.6524958180198808e-06
115,2750000.0,3000000.0,neutron,70,total,flux,5.71532897299076e-06,3.043698851848308e-06
116,3000000.0,3250000.0,neutron,70,total,flux,6.5664860715103896e-06,3.3442601195876937e-06
117,3250000.0,3500000.0,neutron,70,total,flux,2.0049033660960516e-06,2.004903366096052e-06
118,3500000.0,3750000.0,neutron,70,total,flux,2.532236428833732e-06,1.4522158468899722e-06
119,3750000.0,4000000.0,neutron,70,total,flux,3.554611917225974e-06,2.026333702580037e-06
120,4000000.0,4250000.0,neutron,70,total,flux,0.0,0.0
121,4250000.0,4500000.0,neutron,70,total,flux,6.720585084480003e-06,3.655180773172975e-06
122,4500000.0,4750000.0,neutron,70,total,flux,1.7053191132961276e-06,1.7053191132961276e-06
123,4750000.0,5000000.0,neutron,70,total,flux,2.0366639295173316e-06,2.036663929517332e-06
124,5000000.0,5500000.0,neutron,70,total,flux,0.0,0.0
125,5500000.0,6000000.0,neutron,70,total,flux,0.0,0.0
126,6000000.0,6500000.0,neutron,70,total,flux,0.0,0.0
127,6500000.0,7000000.0,neutron,70,total,flux,2.0000000000000003e-06,2.0000000000000003e-06
128,7000000.0,7500000.0,neutron,70,total,flux,0.0,0.0
129,7500000.0,8000000.0,neutron,70,total,flux,0.0,0.0
130,8000000.0,8500000.0,neutron,70,total,flux,2.0957707799991926e-06,2.095770779999192e-06
131,8500000.0,9000000.0,neutron,70,total,flux,0.0,0.0
132,9000000.0,9500000.0,neutron,70,total,flux,0.0,0.0
133,9500000.0,10000000.0,neutron,70,total,flux,0.0,0.0
134,10000000.0,10500000.0,neutron,70,total,flux,0.0,0.0
135,10500000.0,11000000.0,neutron,70,total,flux,0.0,0.0
136,11000000.0,12000000.0,neutron,70,total,flux,0.0,0.0
137,12000000.0,13000000.0,neutron,70,total,flux,0.0,0.0
138,13000000.0,14000000.0,neutron,70,total,flux,0.0,0.0
139,14000000.0,15000000.0,neutron,70,total,flux,0.0,0.0
140,15000000.0,16000000.0,neutron,70,total,flux,0.0,0.0
141,16000000.0,17000000.0,neutron,70,total,flux,0.0,0.0
142,17000000.0,18000000.0,neutron,70,total,flux,0.0,0.0
143,18000000.0,19000000.0,neutron,70,total,flux,0.0,0.0
144,19000000.0,20000000.0,neutron,70,total,flux,0.0,0.0
