,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
0,1000.0,10000.0,photon,52,total,flux,5.2345725100428525e-06,2.674578246830156e-06
1,10000.0,20000.0,photon,52,total,flux,1.5238984675208124e-06,1.5238984675208124e-06
2,20000.0,30000.0,photon,52,total,flux,7.714537194601193e-06,3.812985462389435e-06
3,30000.0,45000.0,photon,52,total,flux,2.663019726728622e-05,6.51364838635149e-06
4,45000.0,60000.0,photon,52,total,flux,4.1661075424776864e-05,6.4725782172749e-06
5,60000.0,70000.0,photon,52,total,flux,2.9099561002127616e-05,5.22654794835808e-06
6,70000.0,75000.0,photon,52,total,flux,3.8685081942227566e-05,5.5080925503272615e-06
7,75000.0,100000.0,photon,52,total,flux,0.0006245551760928742,2.545508068346165e-05
8,100000.0,150000.0,photon,52,total,flux,0.004842148036426034,9.174840415423303e-05
9,150000.0,200000.0,photon,52,total,flux,0.007703843904260115,0.0001394568060930892
10,200000.0,300000.0,photon,52,total,flux,0.016063429454986906,0.00023280368673519222
11,300000.0,400000.0,photon,52,total,flux,0.013530089549646827,0.00018823745132586428
12,400000.0,450000.0,photon,52,total,flux,0.005734420411365031,9.147752303798873e-05
13,450000.0,510000.0,photon,52,total,flux,0.006424516608113983,6.780978360640259e-05
14,510000.0,512000.0,photon,52,total,flux,0.0010402541888657139,2.8468214184213713e-05
15,512000.0,600000.0,photon,52,total,flux,0.008110001363924087,0.00011167378130274537
16,600000.0,700000.0,photon,52,total,flux,0.00849034076624355,0.00010890646414777549
17,700000.0,800000.0,photon,52,total,flux,0.007585414256687992,9.227659839780075e-05
18,800000.0,1000000.0,photon,52,total,flux,0.03140387706764426,0.00016086230833841768
19,1000000.0,1330000.0,photon,52,total,flux,0.006517767492837596,9.50781627615492e-05
20,1330000.0,1340000.0,photon,52,total,flux,0.00011226254611955888,8.275170974886555e-06
21,1340000.0,1500000.0,photon,52,total,flux,0.0024048093867546525,5.26781321409373e-05
22,1500000.0,1660000.0,photon,52,total,flux,0.0011551884643655,4.346628638976866e-05
23,1660000.0,2000000.0,photon,52,total,flux,0.0035351607366742492,6.340595054824246e-05
24,2000000.0,2500000.0,photon,52,total,flux,0.0038424845169540618,6.745961107992889e-05
25,2500000.0,3000000.0,photon,52,total,flux,0.002705016729229283,5.575008616790799e-05
